open,high,low,close,volume,amount,tradedate,ma_5,ma_20,ma_50,ma_200,ema_5,ema_20,price_ma20_diff,ma5_ma20_cross,ma5_ma20_cross_diff,slope_ma5,rsi_14,macd,macd_signal,macd_cross,macd_cross_diff,k,d,momentum_10,roc_10,rsi_reversal,reversal_signal,upperband,middleband,lowerband,atr_14,volatility_10,bollinger_width,obv,volume_change,vwap,mfi_14,cmf_20,chaikin_osc,cci_20,williams_%r_14,zscore_20,price_mean_diff,high_mean_diff,low_mean_diff,plus_di,minus_di,adx_14,trix_15,ultimate_osc,ppo,dpo_20,kst,kst_signal,kama_10,seasonality,one,sma_10,sma_30,ema_10,ema_30,percentb,accumdist,mfi_new,hl_spread,pricechannel_mid,renkoslope,return_1d,logreturn_1d,sma_5,sma_20,sma_60,ema_60,rsi_6,rsi_21,macd_12_26,macdsig_12_26,macd_8_17,macdsig_8_17,macd_16_32,macdsig_16_32,bollup_20_2,bollmid_20_2,bolllow_20_2,bollup_20_3,bollmid_20_3,bolllow_20_3,k_9,d_9,j_9,k_14,d_14,j_14,atr_21,plusdi_14,minusdi_14,plusdi_21,minusdi_21,adx_21,cci_14,cci_30,mfi_21,momentum_3,momentum_7,momentum_14,roc_5,roc_20,volatility_5,volatility_20,williamsr_14,williamsr_21,volumechange_5,volumechange_10,volumechange_20,zscore_10,trix_30,uo,dpo_30,kama_30,highlow_spread,pc_upper_20,pc_mid_20,pc_lower_20,renkoslope_3,percentb_20_2,close_div_ema20,high_minus_low,macd_12_26_minus_rsi_14,atr_14_x_volume,return_5d,close_lag1,close_lag2,volume_lag1,pricechange,up,down,consecutiveup,consecutivedown,cross_ma5,cross_ma5_count,volume_ma_5,volume_spike,volume_spike_count,close_ma5_diff,pch,ma5_ma20_diff,rsi_signal,macd_diff,bollinger_position,k_d_diff,macd_hist,ichimoku_tenkan,ichimoku_kijun,ichimoku_spana,ichimoku_spanb,ichimoku_chikou,coppock,chaikin_vol,eom,vortex_pos,vortex_neg,annualized_vol,fisher,cmo_14,vwap_deviation,obv_ma,obv_cross,obv_divergence,ad,vpt,peak,trough
3008.3016,3036.2485,3004.4963,3016.3561,249683281,317764786.7,2022/10/13,3004.03802,3106.46547,3186.58069,3292.889104,3015.832299,3086.355695,-0.029007041,0,0,-4.9697,32.34482475,-58.47721664,-51.58426126,0,0,23.76626737,14.53443283,-92.5535,-2.977040568,0,0,3289.386237,3106.46547,2923.544703,45.28964286,0.011059393,0.117767778,2014623099,0.00673239,3427.643942,28.94584543,-0.223530383,-103148631.4,-70.28284791,-60.05307551,-0.985228428,-0.005812731,-0.008407983,-0.00256939,6.086837893,-13.36516548,-1258.781387,-0.233581403,28.76188774,-1.881549938,10.71193,-57.64075646,-42.55504979,3042.650383,-0.977848342,1,3033.99188,3144.765873,3039.00481,3119.871633,0.253692893,20358052706,28.94584543,31.7522,3106.12905,-1,-0.00302409,-0.003028671,3004.03802,3106.46547,3200.777538,3172.687775,39.0776446,26.86562451,-58.47721664,-51.58426126,-44.96831034,-44.00354015,-56.12149325,-47.56257321,3289.386237,3106.46547,2923.544703,3380.846621,3106.46547,2832.084319,31.07111549,19.50350213,54.2063422,23.76626737,14.53443283,42.22993646,44.00756667,6.086837893,-13.36516548,5.893715897,-14.91991258,-720.0027513,-30.39927634,-105.2271334,34.35044559,42.2107,-77.5057,-110.0416,-0.817061108,-7.083097796,0.011641509,0.00962014,-60.05307551,-76.0911979,0.085435941,0.129069834,-0.170527303,-0.447030284,-0.080927357,28.76188774,92.77602667,3118.352676,31.7522,3278.1659,3106.12905,2934.0922,-1,0.253692893,0.97731966,31.7522,-90.82204139,11308066624,-0.008170611,3025.5055,2979.7926,248013557,-9.1494,0,1,0,1,1,3,230770590.4,0,0,12.31808,-0.00302409,-102.42745,-17.65517525,-6.892955381,-0.246307107,9.231834545,-6.892955381,3018.3733,3106.12905,3237.25745,3290.0116,3097.2432,-10.71725005,33.09073149,-4.282853668,0.800229949,1.237855864,0.175562421,-0.303838869,-35.31035049,-0.119991414,2967122515,0,0.977256401,20358052706,-66280394.7,0,0
3035.0341,3084.2724,3035.0341,3071.9868,277304061,372050694.6,2022/10/14,3013.55728,3098.2855,3182.36891,3289.941412,3034.550466,3084.987229,-0.008488146,0,0,9.51926,43.88246505,-52.34782299,-51.7369736,0,0,38.16447983,22.41111516,-16.3827,-0.530464376,0,0,3271.255477,3098.2855,2925.315523,47.68825,0.01283643,0.111655286,2291927160,0.110623266,3426.973044,37.15361042,-0.149859979,-32304994.13,-27.93029815,-33.03909524,-0.304083986,0.013070108,0.008606176,0.008814604,12.9738158,-12.692929,-403.6637667,-0.237218533,42.41698655,-1.685775996,10.6241,-57.94575671,-45.9689722,3042.919454,-0.974100455,1,3032.35361,3138.957163,3045.001535,3116.782289,0.423979004,20496974785,37.15361042,49.2383,3106.12905,1,0.018443015,0.018275005,3013.55728,3098.2855,3197.281585,3169.386104,58.40128297,33.96702113,-52.34782299,-51.7369736,-35.15968483,-42.23476908,-52.55551477,-48.56116152,3271.255477,3098.2855,2925.315523,3357.740465,3098.2855,2838.830535,49.45169188,29.48623205,89.38261154,38.16447983,22.41111516,69.67120918,46.00621905,12.9738158,-12.692929,10.60842085,-11.78694682,-792.5402115,7.056542158,-61.99982012,33.8464495,92.1942,26.92,-43.6151,1.573748496,-5.056252249,0.014254398,0.010813096,-33.03909524,-59.92294674,0.358565537,0.140897982,-0.015536394,1.064865416,-0.086500644,42.41698655,60.96153667,3116.110035,49.2383,3278.1659,3106.12905,2934.0922,1,0.423979004,0.995785905,49.2383,-96.23028804,13224145387,0.015737485,3016.3561,3025.5055,249683281,55.6307,1,0,1,0,1,4,245408335.4,0,0,58.42952,0.018443015,-84.72822,-6.117534948,-0.610849383,-0.076020996,15.75336467,-0.610849383,3014.06555,3106.12905,3232.94425,3290.0116,3085.0444,-10.1816363,21.65885134,-2.103387958,0.865751746,1.041702096,0.20377201,0.749001684,-12.2350699,-0.103585946,2891295406,0,0.973816828,20496974785,-61166071.82,0,0
3060.5176,3087.1944,3052.7149,3084.9423,262608618,349214469.7,2022/10/17,3035.71666,3089.429905,3179.002992,3287.127972,3051.347744,3084.98295,-0.001452567,0,0,22.15938,44.83444039,-45.91554792,-50.57268847,1,1,51.13285311,31.98502781,33.7163,1.105008282,0,0,3244.283203,3089.429905,2934.576607,48.29475714,0.01222287,0.100247167,2554535778,-0.05299397,3426.359472,37.89247838,-0.145748216,72255164.25,-12.47345975,-22.93040035,-0.057959437,0.01621262,0.010072375,0.014549868,12.81088483,-13.25302096,-579.2510217,-0.235233808,53.70433942,-1.479352291,-1.060405,-56.77655359,-48.86570959,3043.676002,-0.961129784,1,3035.72524,3133.914487,3052.263492,3114.728096,0.485510141,20725277751,37.89247838,34.4795,3106.12905,3,0.004217303,0.004208435,3035.71666,3089.429905,3194.896275,3166.617454,66.88176923,36.20067423,-45.91554792,-50.57268847,-26.07077251,-39.00196977,-48.48603518,-48.54613625,3244.283203,3089.429905,2934.576607,3321.709852,3089.429905,2857.149958,65.40756707,41.46001039,113.3026804,51.13285311,31.98502781,89.4285037,46.70049048,12.81088483,-13.25302096,10.45071108,-12.8049945,-824.2422869,20.120324,-47.32221681,38.99725629,59.4368,43.7377,-37.4635,3.725335688,-5.429459143,0.009138639,0.010641345,-22.93040035,-56.15761972,0.078896504,-0.000342636,-0.07476032,1.2152057,-0.0913036,53.70433942,-7.516786667,3114.877623,34.4795,3278.1659,3106.12905,2934.0922,3,0.485510141,0.999986823,34.4795,-90.74998832,12682619430,0.037253357,3071.9868,3016.3561,277304061,12.9555,1,0,2,0,1,5,249249093.4,0,0,49.22564,0.004217303,-53.713245,-5.165559608,4.657140543,-0.014489859,19.1478253,4.657140543,3011.59485,3106.12905,3231.77855,3290.0116,3088.9426,-9.278271111,10.19107925,-2.103864409,0.87463265,1.043465972,0.194032045,1.259729452,-10.33111922,-0.099644295,2814407344,0,0.971621605,20725277751,-60058571.63,0,0
3094.9272,3099.9182,3074.2162,3080.9574,245634757,326002905.4,2022/10/18,3055.94962,3080.287915,3175.42297,3284.157679,3061.217629,3084.599564,0.000217345,0,0,20.23296,44.98871284,-40.67064583,-48.59227994,1,0,59.64089687,41.20365083,-12.9044,-0.417096846,0,0,3211.596426,3080.287915,2948.979404,47.37862143,0.011369158,0.085257297,2308901021,-0.064635583,3425.8039,45.16761315,-0.139381866,71302873.51,2.195459917,-23.34301559,0.01019713,0.015331554,0.014040305,0.02081865,13.05860223,-16.7508492,-391.4351998,-0.229337,61.26595393,-1.311080379,-29.061915,-56.59248553,-51.2358636,3044.014267,-0.956234827,1,3034.4348,3128.588817,3057.480567,3112.549342,0.502549283,20608494680,45.16761315,25.702,3094.13555,1,-0.001291726,-0.001292561,3055.94962,3080.287915,3191.61051,3163.808928,90.13056749,32.69846766,-40.67064583,-48.59227994,-19.58612393,-35.1188006,-44.99452831,-47.83581467,3211.596426,3080.287915,2948.979404,3277.250682,3080.287915,2883.325148,73.12699342,52.0156714,115.3496375,59.64089687,41.20365083,96.51538896,46.46671905,13.05860223,-16.7508492,9.222606943,-15.0728668,-832.4969842,31.90958398,-35.25250544,38.37215076,64.6013,56.5669,-36.22,3.395028231,-5.602057628,0.009710139,0.010619643,-23.34301559,-57.31577275,0.177336681,0.055425429,-0.110630673,1.205123625,-0.095428655,61.26595393,-12.98691667,3113.431223,25.702,3254.1789,3094.13555,2934.0922,1,0.502549283,0.998819242,25.702,-85.65935868,11637836162,0.033950282,3084.9423,3071.9868,262608618,-3.9849,0,1,0,1,1,5,256648854.8,0,0,25.00778,-0.001291726,-24.338295,-5.011287156,7.921634106,0.002549283,18.43724604,7.921634106,3017.0052,3106.12905,3227.39335,3290.0116,3096.9073,-8.320231545,-0.706958737,-1.101267129,0.938907497,1.009745203,0.180479785,1.644279031,-10.02257431,-0.100661483,2711428053,0,0.951665496,20608494680,-60375864.42,0,0
3073.2616,3081.3903,3044.3777,3044.3777,230895310,313108348.7,2022/10/19,3059.72406,3070.629705,3172.585196,3281.217748,3055.604319,3080.768911,-0.008549388,0,0,3.77444,41.72022763,-39.01594766,-46.67701349,1,0,59.05145465,47.15291877,-0.6891,-0.022630045,0,0,3179.78363,3070.629705,2961.47578,47.67517857,0.010836294,0.071095466,2078005711,-0.060005543,3425.240054,45.08741834,-0.191028825,-9035468.931,-12.63212207,-42.1274298,-0.481008908,0.003299474,0.00823368,0.010926857,12.97737292,-16.4185766,-276.0502664,-0.222870389,65.23110797,-1.259473778,23.232095,-55.7819278,-53.05849749,3044.015862,-0.951056516,1,3034.36589,3122.494063,3055.098227,3108.151171,0.379747773,20377599370,45.08741834,37.0126,3094.13555,-1,-0.011872835,-0.01194388,3059.72406,3070.629705,3187.69295,3159.89315,69.68900655,30.34549971,-39.01594766,-46.67701349,-18.68371321,-31.83178312,-43.86622455,-47.04189664,3179.78363,3070.629705,2961.47578,3234.360592,3070.629705,2906.898818,70.92024898,58.31719726,96.12635242,59.05145465,47.15291877,82.84852641,47.3482,12.97737292,-16.4185766,9.050909765,-12.46334904,-849.9002463,10.53412674,-52.29224871,33.20621466,-27.6091,70.2323,-64.5319,0.623770144,-5.966384559,0.01119522,0.010752355,-42.1274298,-65.54511637,-0.069021416,0.003462254,-0.09521429,0.259484044,-0.099229401,65.23110797,-0.088263333,3110.038692,37.0126,3254.1789,3094.13555,2934.0922,-1,0.379747773,0.988187621,37.0126,-80.7361753,11007975136,0.006237701,3080.9574,3084.9423,245634757,-36.5797,0,1,0,2,0,5,253225205.4,0,0,-15.34636,-0.011872835,-10.905645,-8.279772366,7.661065821,-0.120252227,11.89853588,7.661065821,3017.0052,3106.12905,3226.2747,3290.0116,3089.3096,-7.397705355,-5.460712498,-1.807032567,0.892301699,1.031233833,0.172020837,0.274456277,-16.55954473,-0.111192894,2609663665,0,0.930812921,20377599370,-63117246.42,0,0
3029.3028,3070.2648,3013.6929,3035.0504,244736145,340091337.8,2022/10/20,3063.46292,3062.38629,3170.012722,3278.424991,3048.753013,3076.414767,-0.008926336,1,1,3.73886,42.95621498,-38.01896365,-44.94540352,1,0,59.33221528,51.21268428,-6.1542,-0.202360604,0,0,3153.906108,3062.38629,2970.866472,47.97192857,0.010875003,0.059770264,1833269566,0.059944202,3424.616731,45.12420689,-0.182419077,-60153617.05,-19.20616082,-40.10626344,-0.597376406,0.000428489,0.004807001,0.00114933,12.89709607,-16.31701278,-160.6653329,-0.216447149,57.85634769,-1.229134332,-17.31949,-54.94731414,-54.50878197,3043.959087,-0.945596387,1,3033.75047,3116.924483,3051.453168,3103.434993,0.350655899,20317652926,45.12420689,56.5719,3062.95935,-1,-0.003063779,-0.003068482,3063.46292,3062.38629,3183.198385,3155.799945,53.73935868,31.29455432,-38.01896365,-44.94540352,-18.63486474,-29.19239945,-43.15026636,-46.26357059,3153.906108,3062.38629,2970.866472,3199.666017,3062.38629,2925.106563,67.57416894,61.40285449,79.91679784,59.33221528,51.21268427,75.5712773,48.04989524,12.89709607,-16.31701278,8.918735069,-12.28134088,-867.3035083,-2.303674371,-60.41294522,33.37737102,-49.8919,55.2578,-53.3191,0.619764357,-5.152265275,0.011199061,0.010560476,-40.10626344,-68.45910811,-0.019813645,0.063929498,-0.247442993,0.033754471,-0.10277258,57.85634769,0.252916667,3106.687031,56.5719,3191.8265,3062.95935,2934.0922,-1,0.350655899,0.98655436,56.5719,-80.97517863,11740464867,0.006197644,3044.3777,3080.9574,230895310,-9.3273,0,1,0,3,0,5,252235778.2,0,0,-28.41252,-0.003063779,1.07663,-7.043785023,6.926439865,-0.149344101,8.119531009,6.926439865,3017.0052,3106.12905,3222.374325,3290.0116,3101.6932,-6.396043008,2.058455592,-2.099793137,0.87791923,1.046085285,0.17263532,0.099728304,-14.08757005,-0.113754724,2511922775,0,0.89997805,20317652926,-63867063.85,0,0
3038.0358,3055.4157,3026.9603,3038.9291,245254122,315110985.8,2022/10/21,3056.85138,3058.01286,3167.010522,3275.494011,3045.478375,3072.844703,-0.006240575,0,-1,-6.61154,48.21896857,-36.49517432,-43.25535768,1,0,60.62848581,54.35128479,14.5386,0.480711733,0,0,3144.895306,3058.01286,2971.130414,46.13730714,0.010712705,0.056822813,2078523688,0.002116471,3423.995345,52.70375088,-0.127099924,-87986581.82,-15.0206015,-36.77897314,-0.439300705,0.001227189,-7.89E-05,0.005388785,13.4099411,-19.01987282,-69.03903458,-0.209673556,60.46431836,-1.181404982,-16.80826,-52.56649546,-55.21289655,3043.906683,-0.939856058,1,3035.20433,3112.05613,3049.176064,3099.273322,0.390174824,20278714479,52.70375088,28.4554,3037.0587,-1,0.001277969,0.001277153,3056.85138,3058.01286,3179.31385,3151.968114,59.22425235,34.13954946,-36.49517432,-43.25535768,-17.71000617,-26.89592079,-42.02791338,-45.41643915,3144.895306,3058.01286,2971.130414,3188.33653,3058.01286,2927.68919,66.12312158,62.97627685,72.41681103,60.62848581,54.35128479,73.18288785,45.6054381,13.4099411,-19.01987282,9.04422217,-14.32494162,-873.4789342,0.633670727,-55.46204055,38.78564281,-42.0283,13.4236,-12.2969,-1.076101629,-2.79774387,0.006090949,0.009427934,-36.77897314,-59.3236523,-0.115576883,0.201546767,-0.225046433,0.097016973,-0.106005151,60.46431836,-3.14653,3104.098426,28.4554,3140.0252,3037.0587,2934.0922,-1,0.390174824,0.988962799,28.4554,-84.71414288,11315364755,-0.010761016,3035.0504,3044.3777,244736145,3.8787,1,0,1,0,0,5,245825790.4,0,0,-17.92228,0.001277969,-1.16148,-1.781031434,6.760183362,-0.109825176,6.277201023,6.760183362,3017.0052,3106.12905,3222.50365,3290.0116,3078.5485,-5.166716518,9.152453661,-1.501112861,0.930337906,1.036840964,0.170058923,0.171062858,-3.562062867,-0.112461089,2442268387,0,0.88931921,20278714479,-63553636.71,0,0
3034.7458,3064.4211,2965.1675,2977.5554,298085356,394725942.5,2022/10/24,3035.374,3051.110535,3162.021096,3272.268698,3022.837384,3063.769532,-0.02410766,0,0,-21.47738,34.0219323,-39.78133054,-42.56055225,1,0,49.15569849,52.61942269,3.41,0.114654785,0,0,3140.623511,3051.110535,2961.597559,49.96442857,0.011388353,0.058675669,1780438332,0.215414255,3423.168143,44.8906171,-0.163741337,-162543949.9,-42.0608021,-73.78987614,-1.643451894,-0.019103628,0.001721669,-0.015033507,13.6701825,-17.56300911,-114.8111344,-0.206367873,24.1648378,-1.291237647,-26.720035,-50.06089394,-55.15839598,3043.553841,-0.920971288,1,3035.54533,3105.09204,3036.154125,3091.420553,0.089137027,20055037539,44.8906171,99.2536,3037.0587,-3,-0.020195831,-0.020402555,3035.374,3051.110535,3174.440208,3146.249664,13.14147251,34.97670537,-39.78133054,-42.56055225,-23.45261367,-26.20725937,-44.29877365,-45.19290605,3140.623511,3051.110535,2961.597559,3185.379999,3051.110535,2916.841071,52.81878901,59.59044757,39.27547188,49.15569849,52.61942269,42.2282501,46.83077619,13.6701825,-17.56300911,9.723276197,-13.9501262,-885.5687998,-41.66659103,-78.4000698,39.03886666,-66.8223,-38.8007,-116.3064,-3.481001898,-4.430813192,0.008866696,0.010322945,-73.78987613,-78.89449481,0.135093579,0.224648494,0.196583735,-1.534085365,-0.109430472,24.1648378,-16.72254,3097.02095,99.2536,3140.0252,3037.0587,2934.0922,-3,0.089137027,0.971860112,99.2536,-73.80326284,14893664478,-0.034810019,3038.9291,3035.0504,245254122,-61.3737,0,1,0,1,0,5,252921138,0,0,-57.8186,-0.020195831,-15.736535,-15.9780677,2.77922171,-0.410862973,-3.463724195,2.77922171,3017.0052,3106.12905,3219.377,3290.0116,3149.7478,-4.3230425,11.15990009,-1.999070905,0.847548971,1.008828424,0.180784499,-3.800201167,-31.95613541,-0.130175535,2370165413,0,0.88770263,20055037539,-69573718.33,0,0
2969.156,3001.715,2944.2607,2976.283,255554160,337519280.8,2022/10/25,3014.43912,3043.804395,3156.808082,3268.933418,3007.319256,3055.437481,-0.022183224,0,0,-20.93488,39.13140758,-42.00410786,-42.44926337,1,0,41.25140351,48.83008296,-3.5096,-0.117780009,0,0,3132.666527,3043.804395,2954.942263,50.56846429,0.011372932,0.058388858,1524884172,-0.142681266,3422.414034,44.64955091,-0.140433449,-168940990.5,-59.72999354,-74.55718645,-1.51968884,-0.019409423,-0.019250776,-0.021678203,13.50689341,-17.35322056,-156.7612301,-0.205235036,15.1510987,-1.366822372,-69.658995,-48.3562955,-54.51871991,3043.19214,-0.914127988,1,3035.19437,3097.637747,3025.268466,3083.992324,0.12007779,20084350899,44.64955091,57.4543,3031.95835,-2,-0.00042733,-0.000427422,3014.43912,3043.804395,3169.871792,3140.676987,3.331738488,35.66230447,-42.00410786,-42.44926337,-26.98511234,-26.36282996,-45.93776069,-45.34187697,3132.666527,3043.804395,2954.942263,3177.097593,3043.804395,2910.511197,42.06995337,53.75028284,18.70929444,41.25140351,48.83008296,26.09404461,47.93165714,13.50689341,-17.35322056,9.499954697,-13.62972359,-896.326774,-74.3901991,-91.61394698,39.08055435,-58.7674,-95.7038,-68.7838,-3.397463399,-4.67981452,0.009013738,0.010280839,-74.55718645,-79.51236567,0.040382734,0.224880755,0.161913321,-1.534635332,-0.112958102,15.1510987,-46.41174667,3089.371144,57.4543,3129.8245,3031.95835,2934.0922,-2,0.12007779,0.974093896,57.4543,-81.13551544,12922981413,-0.033974634,2977.5554,3038.9291,298085356,-1.2724,0,1,0,2,0,5,254905018.6,0,0,-38.15612,-0.00042733,-29.365275,-10.86859242,0.445155511,-0.37992221,-7.57867945,0.445155511,3022.08945,3106.12905,3226.56845,3290.0116,3151.3353,-3.309714024,14.69985487,-3.036543583,0.831513712,1.097045943,0.180539696,-3.800201167,-21.73718484,-0.130355658,2274287605,0,0.895522277,20084350899,-69682924.39,0,0
2977.5643,3028.3478,2977.5643,2999.5036,268689492,372845274.6,2022/10/26,3005.4643,3037.920705,3151.849518,3265.840669,3004.714037,3050.110445,-0.012645855,0,0,-8.97482,43.79065386,-41.41456522,-42.24232374,1,0,40.64953722,46.10323438,-26.0019,-0.859423326,0,0,3121.768787,3037.920705,2954.072623,50.66721429,0.010451121,0.055200968,1793573664,0.051399406,3421.672744,51.8580651,-0.163185551,-167823829.1,-33.23457402,-60.55419536,-0.916350238,-0.010911641,-0.010640929,-0.012039155,13.48056858,-22.01440492,-168.8400234,-0.203782881,18.59480372,-1.350034124,-58.128105,-46.36580276,-53.26594727,3042.377591,-0.907013813,1,3032.59418,3089.506313,3020.583945,3078.541438,0.27091244,20047817890,51.8580651,50.7835,3029.88595,0,0.007801879,0.007771602,3005.4643,3037.920705,3165.239592,3136.048351,19.97701478,37.76520363,-41.41456522,-42.24232374,-26.18096791,-26.32645755,-45.64421119,-45.40234382,3121.768787,3037.920705,2954.072623,3163.692828,3037.920705,2912.148582,39.87664698,49.12573755,21.37846584,40.64953722,46.10323438,29.7421429,49.17339048,13.48056858,-22.01440492,9.260060513,-15.26953408,-902.0181687,-35.31612642,-63.96097772,39.54490229,-39.4255,-85.4387,-41.701,-1.473999103,-3.775011329,0.010455502,0.010528671,-60.55419536,-66.58119278,0.16368536,0.083366148,0.153309925,-0.827983582,-0.116307015,18.59480372,4.355486667,3082.592177,50.7835,3125.6797,3029.88595,2934.0922,0,0.27091244,0.983408193,50.7835,-85.20521908,13613748067,-0.014739991,2976.283,2977.5554,255554160,23.2206,1,0,1,0,0,4,262463855,0,0,-5.9607,0.007801879,-32.456405,-6.209346137,0.827758524,-0.22908756,-5.453697161,0.827758524,3022.08945,3094.13555,3229.560575,3290.0116,3165.4711,-2.52529145,-5.611362171,-1.756688866,0.903467867,1.040113852,0.165906397,-0.651379672,-12.41869227,-0.123380924,2203492897,0,0.886477221,20047817890,-67586641.47,0,0
3005.0373,3017.2629,2981.6889,2982.9029,265608254,381330371.1,2022/10/27,2995.0348,3031.62037,3146.907176,3262.675313,2997.443658,3043.709726,-0.016069779,0,0,-10.4295,43.81850105,-41.80498434,-42.15485586,1,0,36.91132134,43.03926337,-33.4532,-1.109060034,0,0,3111.868053,3031.62037,2951.372687,50.87378571,0.010539892,0.052940456,1527965410,-0.011467654,3420.928858,51.00600089,-0.210822261,-230853712.3,-36.21184255,-70.56511042,-1.214177613,-0.015299489,-0.013650567,-0.009921361,13.42583115,-22.50412435,-188.553307,-0.202832494,14.8715134,-1.365556045,-6.11487,-44.63425402,-51.78689142,3040.964993,-0.89963087,1,3029.24886,3080.7266,3013.732846,3072.37121,0.196455597,19800337955,51.00600089,35.574,3029.37525,0,-0.005534482,-0.005549854,2995.0348,3031.62037,3160.358718,3131.027189,23.42742584,36.9290548,-41.80498434,-42.15485586,-26.82309478,-26.425785,-46.02236634,-45.52634832,3111.868053,3031.62037,2951.372687,3151.991894,3031.62037,2911.248846,34.85947964,44.37031825,15.83780242,36.91132134,43.03926337,24.65543729,49.03272857,13.42583115,-22.50412435,9.286625173,-15.71390654,-906.7949505,-47.60982821,-61.77051855,39.36849694,5.3475,-98.0545,-41.4876,-1.718175751,-4.053083435,0.010522084,0.010559628,-70.56511042,-74.52302473,0.085284129,0.063780694,0.201082692,-1.083438669,-0.119580418,14.8715134,-35.6598,3074.379399,35.574,3124.6583,3029.37525,2934.0922,0,0.196455597,0.980022134,35.574,-85.62348539,13512497398,-0.017181758,2999.5036,2976.283,268689492,-16.6007,0,1,0,1,0,3,266638276.8,0,0,-12.1319,-0.005534482,-36.58557,-6.18149895,0.349871522,-0.303544403,-6.127942027,0.349871522,3022.08945,3094.13555,3229.560575,3290.0116,3156.1442,-2.127866197,-4.632984028,-1.390158869,0.915475273,1.02441715,0.167315593,-1.367639375,-12.3629979,-0.12804299,2130474810,0,0.873903847,19800337955,-69056645.69,0,0
2967.0221,2974.236,2908.9831,2915.9257,292531308,385261361.9,2022/10/28,2970.43412,3022.99818,3139.592382,3259.104383,2970.271005,3031.539819,-0.0354193,0,0,-24.60068,41.73745405,-46.97736873,-43.11935844,0,-1,25.81958244,37.29936973,-156.0611,-5.080135761,0,0,3113.919175,3022.99818,2932.077185,51.78471429,0.010052626,0.060152861,1235434102,0.10136377,3419.996123,50.39406236,-0.23611511,-308923958.2,-83.42564016,-96.36389538,-2.355286139,-0.032424895,-0.024206108,-0.030003558,13.18966159,-22.1082614,-205.2800547,-0.206080149,7.705086352,-1.53993156,-6.64208,-46.19147443,-50.61077151,3014.228029,-0.891981346,1,3013.64275,3070.07125,2995.949729,3062.277951,-0.088821535,19570054543,50.39406236,65.2529,3005.81875,-2,-0.022453698,-0.02270962,2970.43412,3022.99818,3154.247883,3123.974681,15.63511657,33.14099653,-46.97736873,-43.11935844,-34.04664682,-27.94995736,-49.82811157,-46.38670097,3113.919175,3022.99818,2932.077185,3159.379673,3022.99818,2886.616687,24.45168797,37.73077482,-2.10648574,25.81958244,37.29936972,2.860007858,50.98791905,13.18966159,-22.1082614,8.930518835,-14.96916683,-909.4921135,-150.5506997,-92.225868,38.94563175,-60.3573,-128.452,-58.2197,-4.047590317,-5.583651827,0.01294836,0.011477098,-96.36389538,-96.7809929,0.192768161,0.054911735,0.203546669,-1.852246137,-0.123285564,7.705086352,-28.86665,3058.67651,65.2529,3102.6544,3005.81875,2908.9831,-2,-0.088821535,0.961862906,65.2529,-88.71482278,15148650204,-0.040475903,2982.9029,2999.5036,265608254,-66.9772,0,1,0,2,0,2,276093714,0,0,-54.50842,-0.022453698,-52.56406,-8.26254595,-3.858010295,-0.588821535,-11.47978729,-3.858010295,3004.45065,3050.4048,3229.560575,3290.0116,3211.8144,-2.397817838,-0.780544124,-1.64666916,0.899283159,1.036670501,0.159580498,-3.800201167,-16.5250919,-0.14738918,2054983044,0,0.896049129,19570054543,-75625055.25,0,0
2893.1962,2926.015,2885.0894,2893.4829,301994203,396654162.1,2022/10/31,2953.61962,3015.111025,3131.924286,3255.586797,2944.67497,3018.391541,-0.040339518,0,0,-16.8145,38.30829313,-52.28476085,-44.95243892,0,0,18.51540982,31.03804976,-191.4594,-6.206255462,0,0,3121.73356,3015.111025,2908.48849,52.32109286,0.009509884,0.070725445,933439899,0.032348315,3418.974864,49.23211612,-0.222702588,-369452719.4,-104.158988,-96.0929354,-2.281471264,-0.033733183,-0.034923225,-0.032563442,13.05444554,-21.8816148,-222.0068024,-0.213054253,5.550052008,-1.720473703,56.875775,-47.87939193,-49.64265,2979.820496,-0.867456355,1,2994.49681,3057.78554,2977.319396,3051.387948,-0.070367816,19391933336,49.23211612,40.9256,2992.5038,-2,-0.00769663,-0.007726401,2953.61962,3015.111025,3148.251962,3116.417573,12.10115933,33.03118819,-52.28476085,-44.95243892,-40.69369398,-30.49870469,-53.90748535,-47.89085785,3121.73356,3015.111025,2908.48849,3175.044828,3015.111025,2855.177222,17.72640321,31.06265095,-8.946092282,18.51540982,31.03804976,-6.529870042,50.44069048,13.05444554,-21.8816148,9.027405595,-15.13156659,-912.1892764,-196.7691148,-100.488245,38.64376825,-106.0207,-141.5675,-86.3097,-2.823541083,-5.169826817,0.011121993,0.011333944,-96.0929354,-96.14207248,0.01311318,0.149978265,0.149584241,-1.728485897,-0.127461114,5.550052008,-33.39504,3037.90286,40.9256,3099.9182,2992.5038,2885.0894,-2,-0.070367816,0.958617482,40.9256,-90.59305398,15800666737,-0.028235411,2915.9257,2982.9029,292531308,-22.4428,0,1,0,3,0,1,276875483.4,0,0,-60.13672,-0.00769663,-61.491405,-11.69170687,-7.332321929,-0.570367816,-12.52263993,-7.332321929,2983.23985,3012.5573,3206.739475,3258.71185,3212.5334,-3.137457822,4.686310199,-1.518272539,0.887881465,1.044055436,0.150964736,-3.800201167,-23.38341373,-0.153698692,1977526499,0,0.928754941,19391933336,-77949392.76,0,0
